艦船ID,図鑑番号,艦名,読み,艦種,改装前,改装後,改装Lv,改装弾薬,改装鋼材,改装設計図,カタパルト,耐久初期,耐久最大,耐久結婚,火力初期,火力最大,雷装初期,雷装最大,対空初期,対空最大,装甲初期,装甲最大,対潜初期最小,対潜初期最大,対潜最大,対潜155最小,対潜155最大,回避初期最小,回避初期最大,回避最大,回避155最小,回避155最大,索敵初期最小,索敵初期最大,索敵最大,索敵155最小,索敵155最大,運初期,運最大,速力,射程,レア,スロット数,搭載機数1,搭載機数2,搭載機数3,搭載機数4,搭載機数5,初期装備1,初期装備2,初期装備3,初期装備4,初期装備5,建造時間,解体燃料,解体弾薬,解体鋼材,解体ボーキ,改修火力,改修雷装,改修対空,改修装甲,ドロップ文章,図鑑文章,搭載燃料,搭載弾薬,ボイス,リソース名,画像バージョン,ボイスバージョン,母港ボイスバージョン
1561,0,戦艦レ級,,10,0,0,0,0,0,0,0,180,180,180,90,90,100,100,80,80,110,110,90,90,90,90,90,45,45,45,45,45,50,50,50,50,50,60,60,10,3,0,4,0,0,0,140,0,509,512,515,546,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,tkcshwnsnsqr,1,1,1
1562,0,戦艦レ級,elite,10,0,0,0,0,0,0,0,270,270,270,130,130,120,120,100,100,130,130,100,100,100,100,100,50,50,50,50,50,70,70,70,70,70,70,70,10,3,0,4,0,0,0,180,0,509,512,541,546,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,yrdhekgqgxtg,1,1,1
1564,0,駆逐イ級,flagship,2,0,0,0,0,0,0,0,39,39,39,32,32,60,60,24,24,24,24,82,82,82,82,82,60,60,60,60,60,10,10,10,10,10,30,30,10,1,0,3,0,0,0,0,0,531,545,542,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,skifghbnovxl,1,1,1
1565,0,空母ヲ級改,flagship,11,0,0,0,0,0,0,0,160,160,160,40,40,0,0,90,90,120,120,0,0,0,0,0,50,50,50,50,50,60,60,60,60,60,30,30,10,0,0,4,36,36,36,36,0,521,524,518,518,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ckbtgxrnjvof,1,1,1
1566,0,重巡リ級改,flagship,5,0,0,0,0,0,0,0,88,88,88,88,88,80,80,58,58,80,80,0,0,0,0,0,57,57,57,57,57,30,30,30,30,30,40,40,10,2,0,4,4,4,4,4,0,505,505,515,526,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,lfpzrcpfngkf,1,1,1
1567,0,戦艦ル級改,flagship,9,0,0,0,0,0,0,0,130,130,130,110,110,0,0,88,88,110,110,0,0,0,0,0,43,43,43,43,43,36,36,36,36,36,50,50,5,3,0,4,5,5,5,5,0,509,509,529,526,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,qyfevgdqedyw,1,1,1
1570,0,潜水ソ級,,13,0,0,0,0,0,0,0,33,33,33,24,24,70,70,0,0,15,15,0,0,0,0,0,5,5,5,5,5,10,10,10,10,10,15,15,5,1,0,2,0,0,0,0,0,515,503,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,qfwkvipzxqey,1,1,1
1571,0,潜水ソ級,elite,13,0,0,0,0,0,0,0,45,45,45,30,30,100,100,0,0,30,30,0,0,0,0,0,10,10,10,10,10,15,15,15,15,15,30,30,5,1,0,3,0,0,0,0,0,515,515,503,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,gnnicfxddgut,1,1,1
1572,0,潜水ソ級,flagship,13,0,0,0,0,0,0,0,48,48,48,30,30,135,135,0,0,42,42,0,0,0,0,0,15,15,15,15,15,18,18,18,18,18,45,45,5,1,0,3,0,0,0,0,0,515,515,515,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,obxvexpgyajg,1,1,1
1573,0,港湾棲姫,,10,0,0,0,0,0,0,0,380,380,380,100,100,0,0,150,150,135,135,0,0,0,0,0,1,1,1,1,1,100,100,100,100,100,20,20,0,2,0,4,80,80,80,80,0,521,524,517,517,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,mvqfkxbebqob,1,1,1
1574,0,離島棲鬼,,10,0,0,0,0,0,0,0,450,450,450,150,150,0,0,100,100,150,150,0,0,0,0,0,10,10,10,10,10,80,80,80,80,80,50,50,0,2,0,4,90,90,90,90,0,521,524,518,518,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ihfrerqprpro,1,1,1
1575,0,駆逐イ級後期型,,2,0,0,0,0,0,0,0,35,35,35,38,38,60,60,30,30,22,22,72,72,72,72,72,48,48,48,48,48,20,20,20,20,20,30,30,10,1,0,3,0,0,0,0,0,502,545,542,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,dsdrpxrroksm,1,1,1
1576,0,駆逐ロ級後期型,,2,0,0,0,0,0,0,0,37,37,37,38,38,66,66,32,32,26,26,80,80,80,80,80,52,52,52,52,52,20,20,20,20,20,36,36,10,1,0,3,0,0,0,0,0,502,545,542,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,wnftypfgkdkr,1,1,1
1577,0,駆逐ハ級後期型,,2,0,0,0,0,0,0,0,38,38,38,44,44,72,72,36,36,29,29,80,80,80,80,80,56,56,56,56,56,24,24,24,24,24,42,42,10,1,0,3,0,0,0,0,0,502,515,542,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,icwosohxkvbd,1,1,1
1578,0,駆逐ニ級後期型,,2,0,0,0,0,0,0,0,40,40,40,48,48,84,84,38,38,33,33,88,88,88,88,88,66,66,66,66,66,28,28,28,28,28,48,48,10,1,0,3,0,0,0,0,0,502,515,542,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ohcikvnwgsuh,1,1,1
1579,0,空母ヲ級,flagship,11,0,0,0,0,0,0,0,96,96,96,25,25,0,0,50,50,80,80,0,0,0,0,0,45,45,45,45,45,50,50,50,50,50,30,30,10,0,0,3,32,32,27,5,0,547,548,549,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,lhdxfbtoyfer,1,1,1
1581,0,北方棲姫,,10,0,0,0,0,0,0,0,360,360,360,90,90,0,0,130,130,135,135,0,0,0,0,0,10,10,10,10,10,80,80,80,80,80,40,40,0,2,0,4,0,72,64,36,0,504,521,548,517,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,lwrljvbgvkxe,1,1,1
1582,0,北方棲姫,,10,0,0,0,0,0,0,0,500,500,500,170,170,0,0,160,160,145,145,0,0,0,0,0,20,20,20,20,20,100,100,100,100,100,50,50,0,2,0,4,0,72,80,40,0,504,547,548,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,rgjwnwdygctr,1,1,1
1583,0,中間棲姫,,10,0,0,0,0,0,0,0,550,550,550,100,100,0,0,140,140,135,135,0,0,0,0,0,15,15,15,15,15,100,100,100,100,100,50,50,0,3,0,5,0,64,58,58,0,505,547,548,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,naucyhpcdjwf,1,1,1
1584,0,中間棲姫,,10,0,0,0,0,0,0,0,600,600,600,180,180,0,0,180,180,180,180,0,0,0,0,0,30,30,30,30,30,130,130,130,130,130,60,60,0,3,0,5,0,84,96,0,0,505,547,548,532,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,fcaeosgyrckf,1,1,1
1585,0,空母棲鬼,,11,0,0,0,0,0,0,0,250,250,250,120,120,0,0,100,100,138,138,0,0,0,0,0,46,46,46,46,46,100,100,100,100,100,50,50,10,3,0,4,48,48,48,0,0,547,548,549,532,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,kvllndxefqyr,1,1,1
1586,0,空母棲姫,,11,0,0,0,0,0,0,0,350,350,350,180,180,0,0,130,130,150,150,0,0,0,0,0,53,53,53,53,53,130,130,130,130,130,70,70,10,3,0,4,60,52,56,0,0,547,548,549,532,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,eoaivzseqtwo,1,1,1
1587,0,北方棲姫,,10,0,0,0,0,0,0,0,300,300,300,80,80,0,0,120,120,125,125,0,0,0,0,0,15,15,15,15,15,80,80,80,80,80,40,40,0,2,0,4,0,72,64,36,0,504,521,548,517,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,bcvjduazbvue,25,1,1
1588,0,北方棲姫,,10,0,0,0,0,0,0,0,390,390,390,140,140,0,0,140,140,140,140,0,0,0,0,0,25,25,25,25,25,100,100,100,100,100,50,50,0,2,0,4,0,72,72,40,0,504,547,548,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,jtokvqdkiidv,25,1,1
1589,0,北方棲姫,,10,0,0,0,0,0,0,0,300,300,300,60,60,0,0,100,100,110,110,0,0,0,0,0,5,5,5,5,5,80,80,80,80,80,35,35,0,2,0,4,0,64,48,36,0,504,521,548,517,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,yqxjpfvbrghk,25,1,1
1590,0,北方棲姫,,10,0,0,0,0,0,0,0,390,390,390,140,140,0,0,120,120,125,125,0,0,0,0,0,15,15,15,15,15,100,100,100,100,100,40,40,0,2,0,4,0,64,68,40,0,504,547,548,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,xsjvtttdqhwy,25,1,1
1591,0,軽巡ツ級,,3,0,0,0,0,0,0,0,48,48,48,58,58,84,84,88,88,55,55,96,96,96,96,96,69,69,69,69,69,48,48,48,48,48,55,55,10,2,0,4,0,0,3,3,0,550,550,545,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,vwaghxaewzdw,1,1,1
1592,0,軽巡ツ級,elite,3,0,0,0,0,0,0,0,66,66,66,64,64,92,92,96,96,68,68,98,98,98,98,98,74,74,74,74,74,58,58,58,58,58,66,66,10,2,0,4,0,0,3,3,0,550,550,545,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ypbbvxgczbph,1,1,1
1594,0,重巡ネ級,,5,0,0,0,0,0,0,0,80,80,80,73,73,66,66,72,72,82,82,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,60,60,10,2,0,4,0,0,0,4,0,505,505,515,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,yowvcxyrqiqe,1,1,1
1595,0,重巡ネ級,elite,5,0,0,0,0,0,0,0,88,88,88,79,79,74,74,79,79,89,89,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,70,70,10,2,0,4,0,0,0,4,0,505,505,515,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,aaklgdwughjy,1,1,1
1597,0,駆逐棲姫,,2,0,0,0,0,0,0,0,150,150,150,59,59,90,90,60,60,100,100,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,70,70,10,1,0,3,0,0,0,0,0,502,502,515,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,xdcuopswoflo,1,1,1
1598,0,駆逐棲姫,,2,0,0,0,0,0,0,0,190,190,190,69,69,90,90,60,60,115,115,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,80,80,10,1,0,3,0,0,0,0,0,502,502,515,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ogjyulhxjvhr,1,1,1
1599,0,空母水鬼,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,zkkzcjehulfi,1,1,1
1600,0,空母水鬼,,11,0,0,0,0,0,0,0,390,390,390,190,190,0,0,140,140,190,190,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,70,70,10,3,0,4,66,60,60,0,0,547,548,549,532,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ptotvjxlwqgh,1,1,1
1601,0,軽巡棲鬼,,3,0,0,0,0,0,0,0,210,210,210,59,59,88,88,60,60,135,135,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,70,70,10,2,0,4,0,0,0,3,0,506,506,529,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,dpmgoqtslers,1,1,1
1602,0,軽巡棲鬼,,3,0,0,0,0,0,0,0,270,270,270,69,69,98,98,60,60,170,170,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,90,90,10,2,0,4,0,0,0,3,0,506,506,529,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,jzweeqxgragj,1,1,1
1603,0,戦艦水鬼,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,iepccppipopa,1,1,1
1604,0,戦艦水鬼,,9,0,0,0,0,0,0,0,500,500,500,198,198,0,0,96,96,200,200,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,90,90,5,3,0,4,0,0,0,6,0,551,551,529,525,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,srqsizwuyvfm,1,1,1
1605,0,港湾水鬼,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,jnwpsrxekmbn,1,1,1
1606,0,港湾水鬼,,10,0,0,0,0,0,0,0,450,450,450,130,130,0,0,120,120,140,140,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,65,65,0,3,0,4,0,0,108,108,0,551,551,547,548,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,clqoqbjfvidf,1,1,1
1607,0,港湾水鬼,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ysteufhuvuuk,1,1,1
1608,0,港湾水鬼,,10,0,0,0,0,0,0,0,500,500,500,160,160,0,0,160,160,160,160,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,75,75,0,3,0,4,0,0,130,130,0,551,551,547,548,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,octsmbzvtknp,1,1,1
1609,0,泊地水鬼,,10,0,0,0,0,0,0,0,330,330,330,120,120,0,0,80,80,200,200,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,0,0,4,0,0,0,120,0,536,508,508,548,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,qvjxstjsucxx,1,1,1
1610,0,泊地水鬼,,10,0,0,0,0,0,0,0,330,330,330,130,130,0,0,90,90,220,220,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,75,75,0,3,0,4,0,0,0,140,0,536,508,508,548,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,vjgqyiisflxo,1,1,1
1611,0,泊地水鬼,,10,0,0,0,0,0,0,0,430,430,430,140,140,0,0,100,100,220,220,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,0,0,4,0,0,0,160,0,536,551,551,548,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,yqbbctkwbtgd,1,1,1
1612,0,泊地水鬼,,10,0,0,0,0,0,0,0,430,430,430,150,150,0,0,110,110,240,240,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,85,85,0,3,0,4,0,0,0,180,0,536,551,551,548,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,iinthvbcxohn,1,1,1
1613,0,港湾棲姫,,10,0,0,0,0,0,0,0,490,490,490,180,180,0,0,170,170,177,177,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,65,65,0,3,0,4,0,0,0,180,0,552,552,536,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,fwbonbofgcwe,1,1,1
1614,0,空母ヲ級,flagship,11,0,0,0,0,0,0,0,96,96,96,25,25,0,0,50,50,80,80,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,3,32,32,27,5,0,556,548,558,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,xwkafpsvohsx,1,1,1
1615,0,空母ヲ級,flagship,11,0,0,0,0,0,0,0,96,96,96,25,25,0,0,50,50,80,80,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,3,32,32,27,5,0,556,557,558,558,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,swtqydoaxery,1,1,1
1616,0,空母ヲ級改,flagship,11,0,0,0,0,0,0,0,160,160,160,40,40,0,0,90,90,120,120,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,3,36,36,36,36,0,547,548,549,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,kevftdefeysm,1,1,1
1617,0,空母ヲ級改,flagship,11,0,0,0,0,0,0,0,160,160,160,40,40,0,0,90,90,120,120,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,3,36,36,36,36,0,556,548,558,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,oclehydqqwtr,1,1,1
1618,0,空母ヲ級改,flagship,11,0,0,0,0,0,0,0,160,160,160,40,40,0,0,90,90,120,120,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,3,36,36,36,36,0,556,557,558,558,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,whfpobwysexc,1,1,1
1619,0,空母棲鬼,,11,0,0,0,0,0,0,0,250,250,250,120,120,0,0,100,100,138,138,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,3,0,4,48,48,48,0,0,556,557,558,532,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,wnnfthmvobbc,1,1,1
1620,0,空母棲姫,,11,0,0,0,0,0,0,0,350,350,350,180,180,0,0,130,130,150,150,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,3,0,4,60,52,56,0,0,556,557,558,532,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,mowniqrfpjjw,1,1,1
1621,0,駆逐イ級後期型,elite,2,0,0,0,0,0,0,0,39,39,39,48,48,76,76,40,40,30,30,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,1,0,3,0,0,0,0,0,502,502,559,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,mhgomfxjbdqg,1,1,1
1622,0,駆逐ロ級後期型,elite,2,0,0,0,0,0,0,0,43,43,43,58,58,88,88,44,44,36,36,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,1,0,3,0,0,0,0,0,502,502,559,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,oevqngeqykfc,1,1,1
1623,0,駆逐ハ級後期型,elite,2,0,0,0,0,0,0,0,46,46,46,58,58,76,76,48,48,36,36,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,1,0,3,0,0,0,0,0,502,559,544,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,hzegzqgicqnv,1,1,1
1624,0,駆逐ニ級後期型,elite,2,0,0,0,0,0,0,0,49,49,49,64,64,98,98,48,48,48,48,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,1,0,3,0,0,0,0,0,502,502,559,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,mqboqqeinwaj,1,1,1
1625,0,水母棲姫,,16,0,0,0,0,0,0,0,350,350,350,75,75,88,88,70,70,150,150,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,5,2,0,4,0,0,0,32,0,550,550,541,554,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,wlmwstevvrwv,1,1,1
1626,0,水母棲姫,,16,0,0,0,0,0,0,0,350,350,350,95,95,98,98,80,80,175,175,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,5,2,0,4,0,0,0,64,0,550,550,541,555,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,yjylvwiustlg,1,1,1
1627,0,水母棲姫,,16,0,0,0,0,0,0,0,350,350,350,115,115,98,98,90,90,195,195,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,2,5,0,0,4,0,0,0,96,0,550,550,541,555,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,bxslnscoclqv,1,1,1
1628,0,防空棲姫,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,3,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,qyzjmmmamvqv,1,1,1
1629,0,防空棲姫,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,2,0,3,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,cvhmavgxsrbr,1,1,1
1630,0,防空棲姫,,2,0,0,0,0,0,0,0,255,255,255,190,190,95,95,390,390,333,333,0,9999,9999,9999,15655,0,9999,9999,9999,15655,2,9999,9999,9999,15653,0,0,10,0,0,3,0,0,0,0,0,553,553,531,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,mxftnbimpfud,1,1,1
1631,0,飛行場姫,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,1,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,oequjjnzhgcw,1,1,1
1632,0,飛行場姫,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,jdpebtsbhupn,1,1,1
1633,0,飛行場姫,,10,0,0,0,0,0,0,0,500,500,500,95,95,0,0,140,140,190,190,0,9999,9999,9999,15655,0,9999,9999,9999,15655,1,9999,9999,9999,15654,0,0,0,1,0,4,98,98,98,98,0,556,557,558,558,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ozdxnvurmoyg,1,1,1
1634,0,離島棲鬼,,10,0,0,0,0,0,0,0,450,450,450,150,150,0,0,100,100,155,155,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,1,0,4,90,90,90,90,0,556,557,548,549,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,oesmuxjcpwsl,1,1,1
1635,0,離島棲鬼,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,lxkovqjiqcue,1,1,1
1636,0,離島棲鬼,,10,0,0,0,0,0,0,0,450,450,450,180,180,0,0,120,120,185,185,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,0,1,0,4,90,90,90,90,0,556,557,558,558,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,idborkfjzpjt,1,1,1
1637,0,PT小鬼群,,2,0,0,0,0,0,0,0,9,9,9,9,9,88,88,12,12,19,19,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,2,0,0,0,0,0,515,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,bqucqmrihwuh,1,1,1
1638,0,PT小鬼群,,2,0,0,0,0,0,0,0,9,9,9,9,9,98,98,18,18,29,29,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,2,0,0,0,0,0,515,515,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,dsstfcxfwiui,1,1,1
1639,0,PT小鬼群,,2,0,0,0,0,0,0,0,15,15,15,15,15,98,98,18,18,29,29,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,2,0,0,0,0,0,515,515,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,nmxeowqlleay,1,1,1
1640,0,PT小鬼群,,2,0,0,0,0,0,0,0,18,18,18,18,18,118,118,24,24,39,39,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,0,0,2,0,0,0,0,0,515,515,-1,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ldsiznnfxhsi,1,1,1
1641,0,軽巡棲姫,,3,0,0,0,0,0,0,0,230,230,230,64,64,93,93,50,50,145,145,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,2,0,4,0,0,0,0,0,511,511,515,560,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ovecdselmpus,1,1,1
1642,0,軽巡棲姫,,3,0,0,0,0,0,0,0,290,290,290,74,74,96,96,55,55,175,175,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,2,0,4,0,0,0,0,0,511,511,515,560,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,disbkhsrvdyz,1,1,1
1643,0,軽巡棲姫,,3,0,0,0,0,0,0,0,330,330,330,79,79,99,99,55,55,185,185,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,10,2,0,4,0,0,0,0,0,511,511,515,560,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,zpgkgrqnfbgw,1,1,1
1644,0,潜水棲姫,,13,0,0,0,0,0,0,0,110,110,110,50,50,140,140,0,0,53,53,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,5,0,0,3,0,0,0,0,0,515,515,515,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,xqhnwnncqfsb,1,1,1
1645,0,潜水棲姫,,13,0,0,0,0,0,0,0,130,130,130,70,70,155,155,0,0,69,69,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,5,0,0,3,0,0,0,0,0,541,515,515,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,iunhutnvrvpw,1,1,1
1646,0,潜水棲姫,,13,0,0,0,0,0,0,0,160,160,160,90,90,170,170,0,0,89,89,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,0,5,0,0,3,0,0,0,0,0,541,541,515,-1,-1,0,0,0,0,0,0,0,0,0,,,0,0,0,ydnymnspgijb,1,1,1
